state,county,date,cases,deaths,CENSUS2010POP,Population,NPOPCHG_2020,BIRTHS2020,DEATHS2020,NATURALINC2020,INTERNATIONALMIG2020,DOMESTICMIG2020,NETMIG2020,RESIDUAL2020,GQESTIMATES2020,RBIRTH2020,RDEATH2020,RNATURALINC2020,RINTERNATIONALMIG2020,RDOMESTICMIG2020,RNETMIG2020,Rural_urban_continuum_code_2013,Urban_influence_code_2013,Metro_2013,Civilian_labor_force_2020,Employed_2020,Unemployed_2020,Unemployment_rate_2020,Median_Household_Income_2019,Med_HH_Income_Percent_of_State_Total_2019,Donald.Trump,Right_Joe.Biden,Sum_total_votes,Trump.ratio,Biden.ratio
Idaho,Power,8/31/2021,754,9,7817,7643,7,110,67,43,-10,-26,-36,0,47,14.39884809,8.770207474,5.628640618,-1.30898619,-3.403364095,-4.712350285,6,6,0,"4,132","3,964",168,4.1,"50,981",83.8,2116,865,3086,0.685677252,0.280298121
Idaho,Shoshone,8/31/2021,1488,43,12765,12911,43,141,189,-48,3,89,92,-1,160,10.93913651,14.66309787,-3.723961364,0.232747585,6.904845029,7.137592614,6,7,0,"5,444","4,946",498,9.1,"39,239",64.5,4216,1693,6049,0.696974707,0.279880972
Idaho,Teton,8/31/2021,1362,4,10170,12501,405,128,67,61,17,329,346,-2,7,10.40777331,5.44781884,4.959954466,1.382282392,26.75122983,28.13351222,9,8,0,"6,632","6,256",376,5.7,"73,637",121.1,2858,3318,6347,0.450291476,0.522766661
Idaho,Twin Falls,8/31/2021,11968,145,77230,88411,1284,1155,850,305,70,908,978,1,962,13.1595438,9.684512755,3.475031047,0.797548109,10.34533833,11.14288644,5,8,0,"41,250","39,083","2,167",5.3,"56,141",92.3,25897,9391,36680,0.706025082,0.256025082
Idaho,Valley,8/31/2021,1080,6,9862,11792,349,96,94,2,-4,354,350,-3,66,8.263395739,8.091241661,0.172154078,-0.344308156,30.47127179,30.12696363,8,6,0,"5,643","5,195",448,7.9,"64,041",105.3,3947,2976,7063,0.558827694,0.421350701
Idaho,Washington,8/31/2021,1375,24,10198,10360,234,92,110,-18,-8,262,254,-2,119,8.98174363,10.7390413,-1.757297667,-0.781021185,25.57844382,24.79742263,6,6,0,"4,752","4,496",256,5.4,"45,813",75.3,4154,1073,5344,0.777320359,0.200785928
Illinois,Adams,8/31/2021,11634,167,67103,64783,-619,737,900,-163,17,-472,-455,-1,2018,11.32234897,13.82647771,-2.50412874,0.261166801,-7.251219419,-6.990052617,5,8,0,"31,259","29,287","1,972",6.3,"55,942",80.8,24220,8633,33527,0.72240284,0.25749396
Illinois,Alexander,8/31/2021,610,11,8238,5497,-294,43,84,-41,0,-251,-251,-2,132,7.618710135,14.88306166,-7.264351524,0,-44.47200567,-44.47200567,3,2,1,"1,918","1,730",188,9.8,"37,408",54,1486,1114,2618,0.567608862,0.425515661
Illinois,Bond,8/31/2021,2313,29,17768,16262,-196,147,177,-30,5,-171,-166,0,1602,8.985330073,10.81907091,-1.833740831,0.305623472,-10.45232274,-10.14669927,1,1,1,"7,484","6,972",512,6.8,"53,447",77.2,5625,2288,8144,0.690692534,0.280943026
Illinois,Boone,8/31/2021,7280,93,54165,52777,-504,501,414,87,-9,-580,-589,-2,310,9.447660714,7.807048973,1.640611741,-0.169718456,-10.9374116,-11.10713006,2,2,1,"25,580","22,720","2,860",11.2,"72,426",104.6,13883,10542,24979,0.555786861,0.422034509
Illinois,Brown,8/31/2021,983,13,6937,6546,-73,64,61,3,5,-80,-75,-1,1985,9.722749715,9.266995822,0.455753893,0.759589822,-12.15343714,-11.39384732,7,10,0,"2,996","2,881",115,3.8,"60,254",87.1,1931,486,2525,0.764752475,0.192475248
Illinois,Bureau,8/31/2021,4056,99,34978,32303,-318,298,406,-108,10,-220,-210,0,457,9.179964266,12.50693118,-3.326966915,0.308052492,-6.777154827,-6.469102335,7,8,0,"16,363","15,124","1,239",7.6,"57,935",83.7,10411,6669,17434,0.597166456,0.382528393
Illinois,Calhoun,8/31/2021,600,5,5089,4616,-124,36,68,-32,0,-92,-92,0,90,7.695596409,14.53612655,-6.840530141,0,-19.66652416,-19.66652416,1,1,1,"2,228","2,059",169,7.6,"63,373",91.6,2046,677,2773,0.737829066,0.244139921
Illinois,Carroll,8/31/2021,2138,38,15387,14241,-97,129,201,-72,2,-26,-24,-1,223,9.027607684,14.06627244,-5.038664754,0.13996291,-1.819517828,-1.679554918,7,9,0,"7,376","6,844",532,7.2,"56,468",81.6,5105,2748,8024,0.636216351,0.342472582
Illinois,Cass,8/31/2021,2303,36,13642,11925,-216,159,145,14,35,-263,-228,-2,184,13.21366243,12.0501953,1.163467132,2.90866783,-21.85656112,-18.94789329,6,6,0,"5,813","5,426",387,6.7,"51,011",73.7,3625,1615,5326,0.680623357,0.30322944
Illinois,Champaign,8/31/2021,24149,180,201081,209192,-420,2200,1528,672,1030,-2126,-1096,4,16384,10.50610787,7.296969465,3.209138404,4.918768684,-10.1527206,-5.23395192,3,2,1,"108,725","101,732","6,993",6.4,"53,485",77.3,35285,57067,95568,0.369213544,0.597135024
Illinois,Christian,8/31/2021,4398,96,34800,32075,-352,340,395,-55,3,-298,-295,-2,1596,10.54230877,12.24768224,-1.705373477,0.093020372,-9.240023565,-9.147003194,6,5,0,"13,598","12,497","1,101",8.1,"51,573",74.5,11563,4335,16204,0.713589237,0.267526537
Illinois,Clark,8/31/2021,2183,44,16335,15268,-197,185,214,-29,0,-167,-167,-1,221,12.03917613,13.92639833,-1.887222204,0,-10.86779683,-10.86779683,6,6,0,"7,331","6,752",579,7.9,"58,323",84.3,6226,1993,8355,0.745182525,0.238539797
Illinois,Clay,8/31/2021,2007,49,13815,13079,-98,153,192,-39,-1,-59,-60,1,305,11.65447898,14.62522852,-2.970749543,-0.076173065,-4.494210847,-4.570383912,7,9,0,"6,231","5,646",585,9.4,"49,377",71.3,5629,1129,6899,0.81591535,0.163646905
Illinois,Clinton,8/31/2021,6500,103,37762,37398,-42,388,422,-34,5,-15,-10,2,2071,10.36906385,11.27769315,-0.908629306,0.133621957,-0.40086587,-0.267243914,1,1,1,"19,796","18,642","1,154",5.8,"67,201",97.1,14304,4493,19214,0.744457167,0.233839908
Illinois,Coles,8/31/2021,6588,106,53873,50383,-391,461,518,-57,30,-364,-334,0,3296,9.114544718,10.24150578,-1.126961061,0.5931374,-7.19673379,-6.60359639,5,8,0,"23,148","21,432","1,716",7.4,"50,467",72.9,14037,8067,22606,0.620941343,0.356852163
Illinois,Cook,8/31/2021,592050,11304,5194675,5108284,-37042,60224,46387,13837,6356,-57179,-50823,-56,90933,11.74688719,9.047935313,2.698951881,1.239758485,-11.15295003,-9.913191549,1,1,1,"2,539,907","2,258,453","281,454",11.1,"69,375",100.2,558269,1725973,2321399,0.240488171,0.743505533
Illinois,Crawford,8/31/2021,2741,44,19817,18512,-174,190,247,-57,-1,-117,-118,1,1493,10.21560299,13.28028389,-3.064680897,-0.053766332,-6.290660788,-6.34442712,7,9,0,"8,472","7,882",590,7,"50,352",72.8,7043,2202,9441,0.746001483,0.233238004
Illinois,Cumberland,8/31/2021,1486,33,11048,10649,-84,105,121,-16,0,-68,-68,0,117,9.821345057,11.31793097,-1.496585913,0,-6.360490132,-6.360490132,9,8,0,"5,944","5,606",338,5.7,"53,991",78,4601,1142,5850,0.786495726,0.195213675
Illinois,De Witt,8/31/2021,1804,37,16561,15368,-256,169,228,-59,-1,-195,-196,-1,249,10.90604027,14.71347445,-3.807434177,-0.064532783,-12.58389262,-12.6484254,3,2,1,"7,120","6,656",464,6.5,"59,521",86,5632,2191,8024,0.701894317,0.273055833
Illinois,DeKalb,8/31/2021,11222,129,105160,104491,-640,1084,776,308,156,-1106,-950,2,5647,10.34242589,7.403803036,2.938622855,1.488393394,-10.55232752,-9.063934129,1,1,1,"53,031","48,678","4,353",8.2,"64,676",93.4,21905,24643,47989,0.456458772,0.513513514
Illinois,Douglas,8/31/2021,2859,42,19980,19510,60,230,186,44,-1,17,16,0,168,11.80698152,9.54825462,2.258726899,-0.051334702,0.872689938,0.821355236,6,6,0,"10,036","9,474",562,5.6,"64,283",92.9,6227,2335,8760,0.710844749,0.266552511
Illinois,DuPage,8/31/2021,99590,1421,916924,917481,-5280,9987,7223,2764,1189,-9244,-8055,11,12825,10.85400725,7.850054504,3.003952741,1.292221349,-10.04650475,-8.754283404,1,1,1,"484,215","445,824","38,391",7.9,"96,354",139.2,193611,281222,485064,0.399145267,0.57976267
Illinois,Edgar,8/31/2021,2020,62,18576,16858,-311,165,242,-77,2,-233,-231,-3,283,9.698180856,14.22399859,-4.525817733,0.117553707,-13.69500691,-13.5774532,6,6,0,"8,899","8,311",588,6.6,"51,333",74.2,6193,1887,8196,0.755612494,0.230234261
Illinois,Edwards,8/31/2021,841,14,6721,6356,-49,92,70,22,1,-72,-71,0,52,14.41893269,10.97092704,3.448005642,0.156727529,-11.2843821,-11.12765457,9,12,0,"2,681","2,462",219,8.2,"54,930",79.4,2833,488,3368,0.841152019,0.144893112
Illinois,Effingham,8/31/2021,5232,88,34242,34065,-44,435,355,80,18,-142,-124,0,440,12.76146331,10.41452753,2.346935782,0.528060551,-4.165811013,-3.637750462,7,8,0,"19,265","17,988","1,277",6.6,"58,943",85.2,15006,3716,19083,0.786354347,0.194728292
Illinois,Fayette,8/31/2021,3536,59,22140,21264,-68,220,223,-3,2,-68,-66,1,1651,10.32960841,10.47046671,-0.140858297,0.093905531,-3.192788055,-3.098882524,6,4,0,"9,700","8,977",723,7.5,"48,913",70.7,8055,1826,10076,0.799424375,0.181222707
Illinois,Ford,8/31/2021,2171,60,14081,12949,-23,141,180,-39,0,16,16,0,411,10.87920991,13.88835307,-3.009143166,0,1.234520273,1.234520273,3,2,1,"6,236","5,834",402,6.4,"55,369",80,5048,1754,6967,0.724558634,0.251758289
Illinois,Franklin,8/31/2021,6057,97,39561,38060,-470,455,557,-102,5,-371,-366,-2,517,11.88144666,14.54497976,-2.663533098,0.130565348,-9.687948818,-9.55738347,4,6,0,"15,985","14,299","1,686",10.5,"43,695",63.1,13622,4760,18669,0.729658793,0.254968129
Illinois,Fulton,8/31/2021,4490,71,37069,33690,-550,297,479,-182,2,-368,-366,-2,2685,8.744295598,14.10275283,-5.358457235,0.058884145,-10.83468276,-10.77579862,6,5,0,"14,615","13,364","1,251",8.6,"50,461",72.9,9867,6503,16724,0.589990433,0.388842382
Illinois,Gallatin,8/31/2021,653,5,5589,4793,-40,33,78,-45,0,6,6,-1,25,6.856430501,16.20610846,-9.349677956,0,1.246623727,1.246623727,8,7,0,"2,032","1,846",186,9.2,"46,515",67.2,2019,622,2675,0.754766355,0.232523364
Illinois,Greene,8/31/2021,1840,49,13886,12702,-220,133,177,-44,0,-177,-177,1,284,10.38089291,13.81517328,-3.434280362,0,-13.81517328,-13.81517328,6,4,0,"5,904","5,522",382,6.5,"52,116",75.3,4770,1349,6227,0.76601895,0.216637225
Illinois,Grundy,8/31/2021,6582,84,50063,50993,-38,560,451,109,12,-160,-148,1,254,10.97780914,8.841057006,2.136752137,0.235238767,-3.136516898,-2.901278131,1,1,1,"24,269","22,138","2,131",8.8,"83,135",120.1,16523,9626,26753,0.617612978,0.359810115
Illinois,Hamilton,8/31/2021,1096,20,8457,8084,-49,81,117,-36,3,-16,-13,0,117,9.989517173,14.42930258,-4.43978541,0.369982118,-1.97323796,-1.603255843,7,9,0,"4,225","3,944",281,6.7,"51,031",73.7,3432,824,4323,0.79389313,0.190608374
Illinois,Hancock,8/31/2021,2292,44,19104,17422,-278,179,218,-39,1,-237,-236,-3,223,10.1930414,12.41387165,-2.220830249,0.056944365,-13.49581459,-13.43887022,7,8,0,"8,081","7,521",560,6.9,"53,724",77.6,6906,2315,9383,0.736011936,0.246722797
Illinois,Hardin,8/31/2021,514,12,4320,3808,-40,33,68,-35,0,-5,-5,0,17,8.620689655,17.76384535,-9.143155695,0,-1.306165099,-1.306165099,9,12,0,"1,289","1,171",118,9.2,"44,573",64.4,1691,449,2162,0.782146161,0.207678076
Illinois,Henderson,8/31/2021,590,23,7331,6535,-174,62,92,-30,1,-144,-143,-1,51,9.362730293,13.89308366,-4.530353368,0.151011779,-21.74569616,-21.59468439,9,8,0,"3,544","3,298",246,6.9,"55,535",80.2,2394,1187,3656,0.654814004,0.324671772
Illinois,Henry,8/31/2021,5633,100,50486,48411,-522,479,614,-135,-2,-384,-386,-1,722,9.841387245,12.61505588,-2.773668639,-0.041091387,-7.889546351,-7.930637738,2,2,1,"23,925","22,061","1,864",7.8,"61,680",89.1,15300,9797,25700,0.595330739,0.381206226
Illinois,Iroquois,8/31/2021,3627,71,29718,26711,-382,292,341,-49,0,-331,-331,-2,468,10.85421158,12.6756375,-1.821425916,0,-12.30391792,-12.30391792,6,4,0,"13,582","12,738",844,6.2,"51,542",74.5,10877,2908,14044,0.774494446,0.207063515
Illinois,Jackson,8/31/2021,6821,83,60218,56675,-169,605,509,96,121,-387,-266,1,3587,10.65900862,8.967661801,1.691346823,2.131801725,-6.81824188,-4.686440155,3,2,1,"27,251","25,146","2,105",7.7,"37,308",53.9,10890,11181,22716,0.479397781,0.492208135
Illinois,Jasper,8/31/2021,1337,20,9698,9465,-153,116,97,19,2,-172,-170,-2,54,12.1574176,10.16611644,1.991301158,0.209610648,-18.02651575,-17.8169051,7,9,0,"4,591","4,315",276,6,"59,980",86.7,4494,1007,5586,0.804511278,0.180272109
Illinois,Jefferson,8/31/2021,5460,127,38827,37235,-400,423,467,-44,10,-367,-357,1,2143,11.29958595,12.47495659,-1.175370642,0.267129692,-9.803659677,-9.536529985,7,8,0,"16,993","15,279","1,714",10.1,"50,531",73,12476,4608,17436,0.715531085,0.264280798
Illinois,Jersey,8/31/2021,3068,71,22985,21616,-51,211,220,-9,5,-48,-43,1,795,9.74978629,10.16565395,-0.415867662,0.23103759,-2.217960862,-1.986923272,1,1,1,"10,678","9,883",795,7.4,"63,351",91.5,8712,2961,11960,0.728428094,0.247575251
Illinois,Jo Daviess,8/31/2021,1943,27,22678,21239,15,156,267,-111,-3,130,127,-1,167,7.347573181,12.5756541,-5.228080918,-0.141299484,6.122977651,5.981678167,6,6,0,"10,426","9,560",866,8.3,"62,522",90.3,7166,5109,12495,0.573509404,0.408883553
Illinois,Johnson,8/31/2021,1921,26,12582,12358,-22,100,154,-54,1,32,33,-1,1272,8.084727949,12.45048104,-4.365753092,0.08084728,2.587112944,2.667960223,8,6,0,"4,098","3,732",366,8.9,"55,022",79.5,5059,1281,6450,0.784341085,0.198604651
Illinois,Kane,8/31/2021,63399,881,515269,531010,-1283,6211,3815,2396,-24,-3664,-3688,9,6819,11.68246492,7.17575329,4.506711634,-0.045142354,-6.891732648,-6.936875002,1,1,1,"261,649","237,738","23,911",9.1,"84,311",121.8,96775,130166,231876,0.417356691,0.561360382
Illinois,Kankakee,8/31/2021,15680,235,113449,108594,-975,1205,1280,-75,14,-914,-900,0,6270,11.04678612,11.73434542,-0.687559302,0.128344403,-8.379056027,-8.250711624,3,2,1,"53,934","49,164","4,770",8.8,"60,763",87.8,28532,20271,50039,0.570195248,0.405104019
Illinois,Kendall,8/31/2021,14851,112,114736,130638,1738,1482,660,822,62,854,916,0,208,11.42029298,5.085960437,6.334332545,0.477772041,6.580924566,7.058696607,1,1,1,"66,386","60,839","5,547",8.4,"105,586",152.6,29492,33168,64205,0.459341173,0.516595281
Illinois,Knox,8/31/2021,6148,188,52919,49053,-616,530,617,-87,54,-580,-526,-3,3931,10.73722169,12.49974676,-1.76252507,1.093981078,-11.75016714,-10.65618606,4,5,0,"21,110","19,285","1,825",8.6,"43,404",62.7,12009,10703,23205,0.517517776,0.461236802
Illinois,Lake,8/31/2021,73680,1110,703462,693593,-3541,6927,5168,1759,542,-5843,-5301,1,18830,9.961696293,7.432084083,2.52961221,0.779448447,-8.402799399,-7.623350952,1,1,1,"364,544","335,133","29,411",8.1,"92,638",133.8,123594,204032,334156,0.369869163,0.610589066
Illinois,LaSalle,8/31/2021,13719,320,113924,107571,-946,1059,1270,-211,8,-743,-735,0,3384,9.801562327,11.7544704,-1.952908074,0.074043908,-6.876827959,-6.802784051,4,3,0,"52,663","47,699","4,964",9.4,"59,528",86,30113,22442,53683,0.56094108,0.418046681
